id,article_id,model_name,publication_date,source_file,impact_index,location,classification,severity,confidence,evidence,recency_in_months,geocoded_latitude,geocoded_longitude,geocoded_display_name,geocoded_place_type,geocoded_place_level,geocoded_is_broad,geocoded_country_code,geocoded_osm_id,geocoded_boundingbox,geocoded_place_rank,geocoded_is_low_quality,nuts_level,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts_match_distance_m,source_nuts_level,mention_weight
NEWS_2018_009589,,gemini/gemini-3.5-flash,2018-01-26,Aarde kan dorst haast niet lessen(2).DOCX,1,Nederland,Freshwater Ecosystem Degradation,2,0.8,"Het leidt tot problemen met de drinkwatervoorziening, de landbouw, de scheepvaart, de industrie en de natuur.",0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_009605,,gemini/gemini-3.5-flash,2018-03-23,Agrifirm_ areaal brouwgerst kan groeien.DOCX,0,Argentinië,Crop Failure & Yield Reduction,2,1.0,Veel mais in Argentinië heeft te lijden onder de droogte.,0,-34.9964963,-64.9672817,Argentina,country,country,True,ar,286393,-55.1925709|-21.7808568|-73.5605371|-53.6374515,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009611,,gemini/gemini-3.5-flash,2018-03-06,Banaan uit het lab is nog een verboden vrucht.DOCX,0,Kampala,Forest Dieback & Vegetation Stress,1,0.8,"De regens waren minder grillig. Er was ook minder bananenziekte.' Onder haar voeten kraken verdorde, bruine bladeren.",0,0.3177137,32.5813539,"Kampala, Central Region, Uganda",city,city,False,ug,5457274,0.2143285|0.4057676|32.5098753|32.6687413,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009611,,gemini/gemini-3.5-flash,2018-03-06,Banaan uit het lab is nog een verboden vrucht.DOCX,0,Kampala,Crop Failure & Yield Reduction,1,0.7,"De grond hier was vroeger vruchtbaarder. De regens waren minder grillig. Er was ook minder bananenziekte.' Onder haar voeten kraken verdorde, bruine bladeren.",0,0.3177137,32.5813539,"Kampala, Central Region, Uganda",city,city,False,ug,5457274,0.2143285|0.4057676|32.5098753|32.6687413,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009613,,gemini/gemini-3.5-flash,2018-03-06,Belgi&#xEB; maakt droogteplan voor voldoende water.DOCX,0,West-Vlaanderen,Crop Failure & Yield Reduction,2,0.95,"De droogte die vorig jaar de teelt van aardappelen en groenten teisterde, heeft ertoe geleid dat een droogteplan wordt gemaakt voor West-Vlaanderen.",12,51.0404747,2.9994213,"West-Vlaanderen, Vlaanderen, België / Belgique / Belgien",state,region,True,be,416271,50.7082834|51.3727030|2.5413608|3.5233481,90,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009616,,gemini/gemini-3.5-flash,2018-01-27,Bescherming tegen het water is nog lang niet af.DOCX,0,Nederland,Irrigation Shortage,1,0.8,droogte en minder zoetwater voor natuur en landbouw,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_009616,,gemini/gemini-3.5-flash,2018-01-27,Bescherming tegen het water is nog lang niet af.DOCX,0,Nederland,Freshwater Ecosystem Degradation,1,0.8,droogte en minder zoetwater voor natuur en landbouw,0,52.2434979,5.6343227,Nederland,country,country,True,nl,2323309,11.7770000|53.7488150|-70.2695876|7.2274985,70,False,country,,,,,,country,1.0
NEWS_2018_009621,,gemini/gemini-3.5-flash,2018-03-22,Blue Deal biedt Nederland volop kansen.DOCX,0,wereldwijd,Social Impacts,2,0.9,"maken droogte en watertekort het levensonderhoud in verschillende gebieden moeilijk. Dat zorgt voor onrust, bedreigt vrede en veiligheid en wakkert migratie aan.",0,51.0354345,3.7216047,"Een Wereldwijd Netwerk, Emile Clauslaan, Stationsbuurt Noord, Muinkparkwijk, Gent, Oost-Vlaanderen, Vlaanderen, 9000, België / Belgique / Belgien",information,other,False,be,10963100879,51.0353845|51.0354845|3.7215547|3.7216547,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,0,Flevopolder,Crop Failure & Yield Reduction,2,0.9,"De productie per hectare loopt terug, vooral in de Flevopolder en Kop van Noord-Holland.",0,52.4316221,5.5157922,"Flevopolder, Flevoland, Nederland",island,other,False,nl,13007119,52.2525421|52.6106940|5.1210878|5.8580286,50,False,nuts3,NL23,Flevoland,NL230,Flevoland,0,nuts3,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,1,Kop van Noord-Holland,Crop Failure & Yield Reduction,2,0.9,"De productie per hectare loopt terug, vooral in de Flevopolder en Kop van Noord-Holland.",0,51.9376265,4.4793900,"Kop van Noord, Noord, Rotterdam, Zuid-Holland, Nederland",construction,other,False,nl,276804860,51.9373061|51.9379377|4.4788986|4.4797289,1,True,nuts3,NL32,Noord-Holland,NL321,Kop van Noord-Holland,,nuts3,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,2,Oostpolder,Groundwater Depletion,2,0.8,In gebieden als Oostpolder en Koegras in Noord-Holland-Noord speelt verzilting van grondwater steeds meer boeren parten.,0,52.0119811,4.6723984,"Oostpolder, Gouda, Zuidplas, Zuid-Holland, Nederland",nature_reserve,other,False,nl,13313337,52.0060854|52.0153174|4.6686101|4.6876538,50,False,nuts3,NL33,Zuid-Holland,NL33B,Oost-Zuid-Holland,0,nuts3,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,2,Oostpolder,Crop Failure & Yield Reduction,2,0.9,Sommige teelten wordt de nek omgedraaid als het zoutgehalte bepaalde waarden overstijgt.,0,52.0119811,4.6723984,"Oostpolder, Gouda, Zuidplas, Zuid-Holland, Nederland",nature_reserve,other,False,nl,13313337,52.0060854|52.0153174|4.6686101|4.6876538,50,False,nuts3,NL33,Zuid-Holland,NL33B,Oost-Zuid-Holland,0,nuts3,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,3,Koegras,Groundwater Depletion,2,0.8,In gebieden als Oostpolder en Koegras in Noord-Holland-Noord speelt verzilting van grondwater steeds meer boeren parten.,0,52.9244946,4.7552393,"Koegras-Noord, Den Helder, Noord-Holland, Nederland, 1784 PH, Nederland",hamlet,local,False,nl,8784882460,52.9044946|52.9444946|4.7352393|4.7752393,10,True,nuts3,NL32,Noord-Holland,NL321,Kop van Noord-Holland,0,nuts3,1.0
NEWS_2018_009623,,gemini/gemini-3.5-flash,2018-01-11,Boer krijgt coach op het erf(2).DOCX,3,Koegras,Crop Failure & Yield Reduction,2,0.9,Sommige teelten wordt de nek omgedraaid als het zoutgehalte bepaalde waarden overstijgt.,0,52.9244946,4.7552393,"Koegras-Noord, Den Helder, Noord-Holland, Nederland, 1784 PH, Nederland",hamlet,local,False,nl,8784882460,52.9044946|52.9444946|4.7352393|4.7752393,10,True,nuts3,NL32,Noord-Holland,NL321,Kop van Noord-Holland,0,nuts3,1.0
NEWS_2018_009628,,gemini/gemini-3.5-flash,2018-01-09,Boeren krijgen meer grip op water Peilgestuurd draineren houdt stikstof vast.DOCX,0,Wouwse Plantage,Crop Failure & Yield Reduction,1,0.9,"zie duidelijke verschillen in grasgroei nu de hoogste delen, waar droogteverschijnselen zich snel voordoen, langer nat worden gehouden.",6,51.4831196,4.3908283,"Wouwse Plantage, Roosendaal, Noord-Brabant, Nederland",village,local,False,nl,1410558,51.4514873|51.5087815|4.3613969|4.4432166,50,False,nuts3,NL41,Noord-Brabant,NL411,West-Noord-Brabant,0,nuts3,1.0
NEWS_2018_009628,,gemini/gemini-3.5-flash,2018-01-09,Boeren krijgen meer grip op water Peilgestuurd draineren houdt stikstof vast.DOCX,1,Limburg,Freshwater Ecosystem Degradation,2,0.8,"In Limburg is het van overheidswege zelfs verplicht om alle nieuwe drainage peilgestuurd te hebben, om verdroging tegen te gaan. Voor de natuur is nat beter",0,51.2015196,5.9046302,"Limburg, Nederland",state,region,True,nl,47793,50.7503658|51.7786273|5.5660454|6.2267694,90,False,nuts3,NL42,Limburg (NL),NL423,Zuid-Limburg,,nuts2,0.3333333333333333
NEWS_2018_009628,,gemini/gemini-3.5-flash,2018-01-09,Boeren krijgen meer grip op water Peilgestuurd draineren houdt stikstof vast.DOCX,1,Limburg,Freshwater Ecosystem Degradation,2,0.8,"In Limburg is het van overheidswege zelfs verplicht om alle nieuwe drainage peilgestuurd te hebben, om verdroging tegen te gaan. Voor de natuur is nat beter",0,51.2015196,5.9046302,"Limburg, Nederland",state,region,True,nl,47793,50.7503658|51.7786273|5.5660454|6.2267694,90,False,nuts3,NL42,Limburg (NL),NL421,Noord-Limburg,,nuts2,0.3333333333333333
NEWS_2018_009628,,gemini/gemini-3.5-flash,2018-01-09,Boeren krijgen meer grip op water Peilgestuurd draineren houdt stikstof vast.DOCX,1,Limburg,Freshwater Ecosystem Degradation,2,0.8,"In Limburg is het van overheidswege zelfs verplicht om alle nieuwe drainage peilgestuurd te hebben, om verdroging tegen te gaan. Voor de natuur is nat beter",0,51.2015196,5.9046302,"Limburg, Nederland",state,region,True,nl,47793,50.7503658|51.7786273|5.5660454|6.2267694,90,False,nuts3,NL42,Limburg (NL),NL422,Midden-Limburg,,nuts2,0.3333333333333333
NEWS_2018_009661,,gemini/gemini-3.5-flash,2018-01-09,"China eet meer frites, maar importeert minder.DOCX",0,Het noorden,Crop Failure & Yield Reduction,2,0.9,"Vorig seizoen werd een opbrengst van 100 miljoen ton verwacht, maar dat daalde naar 92 miljoen ton. Het noorden had last van droogte",12,53.1066242,4.8950314,"Het Noorden, Oosterend, Texel, Noord-Holland, Nederland, 1794 HA, Nederland",isolated_dwelling,other,False,nl,7170603788,53.1065742|53.1066742|4.8949814|4.8950814,50,False,nuts3,NL32,Noord-Holland,NL321,Kop van Noord-Holland,0,nuts3,1.0
NEWS_2018_009694,,gemini/gemini-3.5-flash,2018-03-21,Een demografische snelkookpan Met Jonathan Holslag Langs de grenzen van Europa _17.DOCX,0,Egypte,Reservoir & Surface Water Shortage,2,0.9,"Watertekort is een gigantisch probleem. Door het veranderende neerslagpatroon zal de Nijl ook steeds wispelturiger worden, met tijden van grote droogte",0,26.2540493,29.2675469,مصر,country,country,True,eg,1473947,21.9936018|31.8330854|24.6499112|37.1153517,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009694,,gemini/gemini-3.5-flash,2018-03-21,Een demografische snelkookpan Met Jonathan Holslag Langs de grenzen van Europa _17.DOCX,0,Egypte,Crop Failure & Yield Reduction,2,0.8,"Enkele jaren geleden kon ik hier nog groenten, katoen en klaver verbouwen, maar nu groeit er amper wat. De grond is aangetast door het zeewater. Het is ook veel warmer de laatste tijd en vooral de groenten zien af.",0,26.2540493,29.2675469,مصر,country,country,True,eg,1473947,21.9936018|31.8330854|24.6499112|37.1153517,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009696,,gemini/gemini-3.5-flash,2018-02-10,Een echte Amerikaan kan het zelf(2).DOCX,0,Great Plains,Crop Failure & Yield Reduction,3,0.9,droogte en storm vernietigden meermaals de oogsten.,24,50.9874986,-113.9456517,"Great Plains, Calgary, Alberta, Canada",suburb,local,False,ca,18461987,50.9795371|50.9942400|-113.9584941|-113.9202578,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009696,,gemini/gemini-3.5-flash,2018-02-10,Een echte Amerikaan kan het zelf(2).DOCX,0,Great Plains,Social Impacts,3,0.95,dwong Roosevelt de boeren tegen betaling de meest marginale prairies te verlaten om zo de natuurlijke graslanden te laten herstellen.,24,50.9874986,-113.9456517,"Great Plains, Calgary, Alberta, Canada",suburb,local,False,ca,18461987,50.9795371|50.9942400|-113.9584941|-113.9202578,50,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009696,,gemini/gemini-3.5-flash,2018-02-10,Een echte Amerikaan kan het zelf(2).DOCX,1,Dakota,Crop Failure & Yield Reduction,3,0.85,de oogsten mislukten,24,44.6666550,-93.0449110,"Dakota County, Minnesota, United States",county,region,True,us,1795846,44.4711806|44.9232974|-93.3298280|-92.7322007,85,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009704,,gemini/gemini-3.5-flash,2018-02-16,Een vurig verlangen naar een levend lab.DOCX,0,Loonse en Drunense Duinen,Freshwater Ecosystem Degradation,2,0.9,Je ziet bij de duinen hier al de verdroging van het natuurgebied,0,51.6527376,5.1318251,"Loonse en Drunense Duinen, Drunen, Heusden, Noord-Brabant, Nederland",nature_reserve,other,False,nl,2745621,51.6284325|51.6771724|5.0563475|5.2177392,50,False,nuts3,NL41,Noord-Brabant,NL413,Noordoost-Noord-Brabant,0,nuts3,1.0
NEWS_2018_009704,,gemini/gemini-3.5-flash,2018-02-16,Een vurig verlangen naar een levend lab.DOCX,0,Loonse en Drunense Duinen,Groundwater Depletion,2,0.9,ook het lagergelegen Drongelens kanaal trekt grondwater weg,0,51.6527376,5.1318251,"Loonse en Drunense Duinen, Drunen, Heusden, Noord-Brabant, Nederland",nature_reserve,other,False,nl,2745621,51.6284325|51.6771724|5.0563475|5.2177392,50,False,nuts3,NL41,Noord-Brabant,NL413,Noordoost-Noord-Brabant,0,nuts3,1.0
NEWS_2018_009705,,gemini/gemini-3.5-flash,2018-04-07,Eet die andere koe.DOCX,0,Amerika,Irrigation Shortage,1,0.8,Amerikaanse situatie waar droogte irrigatie vergt om veevoer te produceren.,24,39.7837304,-100.4458820,United States,country,country,True,us,148838,-14.7608358|71.5889534|-180.0000000|180.0000000,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009706,,gemini/gemini-3.5-flash,2018-03-22,Egypte staat op springen.DOCX,0,delta,Crop Failure & Yield Reduction,3,0.95,"Enkele jaren geleden kon ik hier nog groenten, katoen en klaver verbouwen, maar nu groeit er amper wat. De grond is te zeer aangetast door zeewater. Het is ook veel warmer de laatste tijd en vooral de groenten hebben te lijden.",0,5.5273061,6.1784167,"Delta, Nigeria",state,region,True,ng,3716950,5.0111964|6.5012341|4.9767991|6.7674406,90,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009706,,gemini/gemini-3.5-flash,2018-03-22,Egypte staat op springen.DOCX,0,delta,Reservoir & Surface Water Shortage,3,0.9,"Watertekort is een gigantisch probleem. Door het veranderende neerslagpatroon zal de Nijl ook steeds wispelturiger worden, met tijden van grote droogte en tijden van veel heviger overstromingen.",0,5.5273061,6.1784167,"Delta, Nigeria",state,region,True,ng,3716950,5.0111964|6.5012341|4.9767991|6.7674406,90,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009706,,gemini/gemini-3.5-flash,2018-03-22,Egypte staat op springen.DOCX,0,delta,Agricultural Economic Loss,2,0.85,"Ik zal naar de stad moeten verhuizen, maar niemand wil mijn veld nog kopen.",0,5.5273061,6.1784167,"Delta, Nigeria",state,region,True,ng,3716950,5.0111964|6.5012341|4.9767991|6.7674406,90,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009710,,gemini/gemini-3.5-flash,2018-03-22,En toch kan de vlag uit op Wereldwaterdag.DOCX,0,Kaapstad,Water Supply & Sanitation Issues,3,0.95,"Voor Kaapstad komt 'Day Zero' steeds dichterbij. Day Zero, 21 april, is de dag dat in de Zuid-Afrikaanse stad geen druppel water meer uit de kraan zal komen.",0,-33.9288301,18.4172197,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",city,city,False,za,32675806,-34.0888301|-33.7688301|18.2572197|18.5772197,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009710,,gemini/gemini-3.5-flash,2018-03-22,En toch kan de vlag uit op Wereldwaterdag.DOCX,1,Piketberg,Reservoir & Surface Water Shortage,3,0.95,"Drooggevallen waterbassin van een fruitteler in Piketberg, noordelijk van Kaapstad.",0,-32.9041670,18.7575000,"Piketberg, Bergrivier Local Municipality, West Coast District Municipality, Western Cape, South Africa",town,city,False,za,262721933,-32.9441670|-32.8641670|18.7175000|18.7975000,55,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009710,,gemini/gemini-3.5-flash,2018-03-22,En toch kan de vlag uit op Wereldwaterdag.DOCX,1,Piketberg,Irrigation Shortage,3,0.9,"Drooggevallen waterbassin van een fruitteler in Piketberg, noordelijk van Kaapstad.",0,-32.9041670,18.7575000,"Piketberg, Bergrivier Local Municipality, West Coast District Municipality, Western Cape, South Africa",town,city,False,za,262721933,-32.9441670|-32.8641670|18.7175000|18.7975000,55,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009711,,gemini/gemini-3.5-flash,2018-01-19,Enorme droogte in Kaapstad.DOCX,0,Kaapstad,Water Use Restrictions,3,1.0,"Door de aanhoudende droogte, de ergste in honderd jaar, moet het drinkwater in Kaapstad ernstig worden gerantsoeneerd. Vanaf 1 februari moet iedereen het met 50 liter per dag doen.",0,-33.9288301,18.4172197,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",city,city,False,za,32675806,-34.0888301|-33.7688301|18.2572197|18.5772197,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009711,,gemini/gemini-3.5-flash,2018-01-19,Enorme droogte in Kaapstad.DOCX,0,Kaapstad,Reservoir & Surface Water Shortage,3,1.0,"Als het waterverbruik op dezelfde voet zou doorgaan, dan zakt het peil tot beneden 13,5 procent van de capaciteit",0,-33.9288301,18.4172197,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",city,city,False,za,32675806,-34.0888301|-33.7688301|18.2572197|18.5772197,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009711,,gemini/gemini-3.5-flash,2018-01-19,Enorme droogte in Kaapstad.DOCX,0,Kaapstad,Water Supply & Sanitation Issues,3,0.95,"Twee minuten douchen, de wc slechts tweemaal daags doorspoelen.",0,-33.9288301,18.4172197,"Cape Town, City of Cape Town, Western Cape, 8001, South Africa",city,city,False,za,32675806,-34.0888301|-33.7688301|18.2572197|18.5772197,60,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009723,,gemini/gemini-3.5-flash,2018-01-05,Extreem weer neemt toe.DOCX,0,het zuiden van Europa,Agricultural Economic Loss,3,1.0,"Voor de agrarische sector waren in 2017 droogte in het zuiden van Europa (€ 3,6 miljard) en de Verenigde Staten en de daaropvolgende natuurbranden de grootste veroorzakers van schade.",12,,,,,,,,,,,,none,,,,,,none,1.0
NEWS_2018_009723,,gemini/gemini-3.5-flash,2018-01-05,Extreem weer neemt toe.DOCX,1,Verenigde Staten,Agricultural Economic Loss,3,0.9,"Voor de agrarische sector waren in 2017 droogte in het zuiden van Europa (€ 3,6 miljard) en de Verenigde Staten en de daaropvolgende natuurbranden de grootste veroorzakers van schade.",12,39.7837304,-100.4458820,United States,country,country,True,us,148838,-14.7608358|71.5889534|-180.0000000|180.0000000,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009723,,gemini/gemini-3.5-flash,2018-01-05,Extreem weer neemt toe.DOCX,1,Verenigde Staten,Wildfire Occurrence,3,0.9,"droogte in het zuiden van Europa (€ 3,6 miljard) en de Verenigde Staten en de daaropvolgende natuurbranden de grootste veroorzakers van schade.",12,39.7837304,-100.4458820,United States,country,country,True,us,148838,-14.7608358|71.5889534|-180.0000000|180.0000000,70,False,non_nl,,,,,,non_nl,1.0
NEWS_2018_009730,,gemini/gemini-3.5-flash,2018-01-16,ForFarmers_ eiwitgewassen doen het iets beter in de zomer.DOCX,0,Oost-Nederland,Crop Failure & Yield Reduction,2,1.0,De opbrengst van sojabonen viel met ruim 2 ton per hectare tegen. Dat was vooral toe te schrijven aan het droge voorjaar.,12,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL211,Noord-Overijssel,,macro,0.125
NEWS_2018_009730,,gemini/gemini-3.5-flash,2018-01-16,ForFarmers_ eiwitgewassen doen het iets beter in de zomer.DOCX,0,Oost-Nederland,Crop Failure & Yield Reduction,2,1.0,De opbrengst van sojabonen viel met ruim 2 ton per hectare tegen. Dat was vooral toe te schrijven aan het droge voorjaar.,12,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL212,Zuidwest-Overijssel,,macro,0.125
NEWS_2018_009730,,gemini/gemini-3.5-flash,2018-01-16,ForFarmers_ eiwitgewassen doen het iets beter in de zomer.DOCX,0,Oost-Nederland,Crop Failure & Yield Reduction,2,1.0,De opbrengst van sojabonen viel met ruim 2 ton per hectare tegen. Dat was vooral toe te schrijven aan het droge voorjaar.,12,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL213,Twente,,macro,0.125
NEWS_2018_009730,,gemini/gemini-3.5-flash,2018-01-16,ForFarmers_ eiwitgewassen doen het iets beter in de zomer.DOCX,0,Oost-Nederland,Crop Failure & Yield Reduction,2,1.0,De opbrengst van sojabonen viel met ruim 2 ton per hectare tegen. Dat was vooral toe te schrijven aan het droge voorjaar.,12,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL225,Achterhoek,,macro,0.125
NEWS_2018_009730,,gemini/gemini-3.5-flash,2018-01-16,ForFarmers_ eiwitgewassen doen het iets beter in de zomer.DOCX,0,Oost-Nederland,Crop Failure & Yield Reduction,2,1.0,De opbrengst van sojabonen viel met ruim 2 ton per hectare tegen. Dat was vooral toe te schrijven aan het droge voorjaar.,12,52.2933982,6.1788324,"Oost-Nederland, Nederland",statistical,region,True,nl,13237705,51.7335807|52.8542149|4.9938547|7.0727634,100,False,nuts3,NL21,Overijssel,NL226,Arnhem/Nijmegen,,macro,0.125
